ID,LABEL
7673587095534811222,1
17040487756977735090,0
5132605063164713118,1
18427634612221379444,1
14049122693327624684,0
2581578463454509104,0
12679803829453280709,0
5362518810828395506,0
8955997624140994288,0
16129221534821023452,2
8903810770886189470,2
8962830895830620936,0
821605657944345302,0
9665061181456948617,2
13824092411227243149,0
2159324120751773112,1
8064952296617190598,2
7547773453004253087,2
12636558974223534698,0
5158768023036006231,2
12040668446115337805,0
16375461306735632611,0
8754160967891937691,2
9316268531374056259,0
9413628828602711601,0
18306119644055926754,1
14946739029521455718,1
1432482319626567220,0
12288315242402737846,0
9576270371823034960,1
13630682454669126824,2
1765591336841766805,1
8557539667951350129,2
7473128917621540096,0
8407275245610919366,2
13163485161865922470,2
11780320781034465674,2
12131279592994055438,1
9430304118496779053,1
5468747076255869359,1
13218166110989595574,2
11972881894624467866,2
5564969149367183437,2
17232935224028441159,0
17958569032058410668,0
4526290835839372488,2
4565741313628360299,0
294159457460563313,1
11567817486934721790,1
17384382416707807613,0
8988227910311975513,1
4615869064171226661,0
2087527672577986242,0
3357888402792031334,0
18006042090961348888,1
13896280957855502956,1
5712979047767906290,2
14103916837304252099,0
15979659819892361805,0
10074431001092262789,1
6087290750626684504,0
15869771844421878345,2
13972187103765762860,0
212089141002410941,2
2637813505988487988,0
2341906654883990670,0
17450369292000774844,0
10638789847970331649,1
1272634820590058535,2
13806253569411855391,0
18210598931112891931,0
15161817732558225674,2
6709559859684726890,0
13518390634141201952,2
17797623904748911651,2
12555245899816130628,0
4274218916693074380,2
8317669729232857251,0
6231356614549753687,0
4717143464599805294,0
9860168242267096737,0
4900825147092129208,0
4496734051516113859,2
17823414843567068584,1
17863186752327778862,2
1088747537849315667,0
1151476669953868728,1
8498678744050592176,0
18283122433763216196,1
13907147575508525516,1
5906640047979087027,1
4096788832850549744,0
10702509116094677322,1
16697661721804570357,2
9559229439010152282,1
9428677070954157097,1
678023932139314531,1
5515008561872166205,0
735597623001685689,2
8957531261633082015,2
1915424607152854240,1
8129731339036337444,0
13264194425042222509,1
7767689778696578272,0
1330252288710789265,1
7517512353300362412,1
2548771224252606706,1
12308678314872459675,0
11371797330533115824,2
2557213419294943646,1
6178365589283654379,1
15378057482984439721,1
1158153813476646045,2
1686948127563974169,0
4139410910110198258,0
15596692516429846734,0
8183403445950577897,1
4548579823099661183,0
851171582662197114,0
11046962133410836942,2
17625236276632814091,0
18217454032952429178,2
14326941353812834721,2
16839053860411227295,2
15645440362986148256,1
11440040621056935291,1
4415045527057272053,2
12510791194898746836,0
4729615231818834662,2
16181782577009962432,1
13487711974811229163,1
11785262569904533520,0
9141453084123156442,1
10692088588594499437,2
13928662224065009311,1
4289673034767447025,2
13611556210825551656,0
370936364728739136,0
5920400669719601078,1
12936868912233392521,2
16249034679225747045,1
18290637867717179449,2
15619423492576110441,2
17965055557233894946,0
16920073209845921135,1
11957013556330996621,0
12110656547165948869,1
11701566850115686563,2
908195359759388404,0
17003025342874522757,1
14191363226078270594,2
10261750840542265678,1
8626094895513544452,0
15436487524028301548,2
17747678323064941638,0
10160580681662887023,2
17706391562160754474,2
596807061474663937,1
4408425194722396537,0
10198357656376516954,1
427577407135555912,2
11693359508588589052,2
10633083298795301629,2
5449536864142041801,0
14368408552406987165,1
4793517991100162866,0
10191753932490292442,1
1640012341460415216,0
643077312010534576,0
16866679885454458209,0
6003562163034109805,2
13576781845055660872,1
13392407342244450251,2
9031804380219935205,0
16083564995814860457,0
17077505283815275033,1
11521266975086583079,0
5348262065582860283,0
1821544786202988246,1
6402722954768528102,0
17055147137765803330,0
6550000786386527487,0
13716631828006962901,0
5947698105974758711,0
5396890547272210573,2
3374505563387357190,0
1958152241443654892,2
6818244504512367512,2
11044284591019601620,0
16264491288305382702,2
18300637318983192955,1
924091537033920053,0
14940467312663460768,0
11886860515341952004,1
9672023289465718086,1
7006765821339885671,0
559024886508571718,1
4826637609122247367,2
16742020397644960809,0
9499516734878352618,2
17242224165879035259,0
10063224107362984861,0
17059047112385994453,2
258248016874154164,1
11745914669255789650,0
3639988887952526853,0
2429568954459773036,0
11524553972601604764,0
9934802506123320813,0
2225096801462640816,1
5113840382464709874,1
5084196120682101447,1
5527922357611238451,2
7120068914301134490,0
14069043735525738267,2
14525951361178390422,0
13242837147480184521,2
16521986030766020575,0
995287643131486457,1
10524902136875991064,2
7679859241672140036,0
11050403853132410801,0
11264731444557679637,2
17243318461286101172,0
17339006109983820835,2
7078734430967893922,0
14691066106863056368,0
15540135244633999910,1
6134600092621696472,0
1576276005177253289,2
1877938417098403971,0
12080445814507803381,2
9616123108004992561,0
5431304524002535121,0
10873919299714080612,1
6539252631210705635,2
6158763850031901420,2
11033882526443027137,0
792357333059916770,1
12824413028192298895,1
18133168391510821599,0
16724582149261333759,0
4225659623865894641,1
97351672080812371,2
6590645622609571584,0
1200004148357237961,2
2728530278970349674,0
5535829036395567179,2
4511986242411618945,0
17104447451958075791,0
206214836886118376,1
12059522964347478210,0
13674453601517929256,0
11417984004395041848,0
8704637626560090467,0
7310585744859554155,1
17841742844119398209,2
7175562177435580633,0
11663122859029505971,0
4648107354959542767,2
18250711903370999590,2
11156132478370793422,0
17862059851823614248,0
2369069816591741315,0
17998075736126538135,1
14560085181953867645,0
16769741188523901853,2
10525130018691178013,1
2947993203320221910,1
6050202722955888085,2
3207745720261641427,0
16713359290000943136,1
9200396557692899224,1
12170527909041623361,2
971980854458143780,2
14510955445005702387,1
6274101798875022376,0
13503886651560074440,2
14767044778858089468,2
729842449887562769,0
2624812301679774125,0
12576915467000288979,0
1685224562342794773,0
9164035613514493782,1
10247432782038484714,0
1452343911428521073,0
6156026960049617891,2
17833550975757224291,0
14479649147553962,0
10315121651816556362,0
868922146597528075,1
17037581295785515457,2
13756570101704314571,0
14969975398417153853,2
4044996032864727596,1
14938406582546848293,0
12498356521985299363,1
1751643322277611969,0
3821954187705335470,1
3362768450639078601,2
16255948042330563522,1
13169655230686210315,0
13636845856379699037,0
1022429331030014357,2
11975735468160164774,0
11906415309154419803,2
6470055873478034885,2
15777146055272881119,0
7997663800180852854,2
12179159709856430784,2
17204276547457508100,1
5804375697524249920,1
614812224129453687,0
253517863766670443,2
17576564652392609766,2
1008905544537274119,0
13600758565036770240,0
3888491007663048229,0
15118972128483686906,0
13867645569690450798,2
11326126640109052431,2
3474412667974974987,0
1458646986267487693,2
4248625917435415180,0
8771090641269359086,1
6537493458498431320,0
9355774379385595243,0
16975640837089355674,0
11376097798505665303,0
6161268372388150853,0
13123174130372286435,2
2808046958330255849,1
12547207985194688790,0
14577521434706210402,0
11973890527632606068,0
14844358317860179489,1
103956757385047277,2
4405011783792094400,2
10428693057935142405,2
7970765574387119596,2
342322001278548386,0
11788515171612456358,0
7579542070801574122,2
13794853407275382607,2
17653709221280639983,1
14821655063817720215,0
8067651681962619373,1
16989691996207299437,0
14369367780479010161,2
5549188577545982364,2
11592278572339990996,1
10987280686008782257,0
5614719634121415510,0
10887151884870834828,1
15502563282374289824,0
11890783633133178833,2
15206432655191282816,0
3677528459423719611,0
16269405746846312526,2
17455887411840417342,1
1351357984093002502,0
17828290958001142135,2
18274603119147245949,1
16097173518584179050,0
14057530485249064122,2
13640441020984765468,2
8631914814134287975,0
9895326624379139237,2
369577117730271547,0
4321330716231692039,2
2800774175095099175,0
17285070486243711916,0
5036706147084272659,0
8015007251746619799,0
1531288815825183824,0
8394302291959342348,0
7865941931863764582,0
11685992741202769,0
14321395100691565436,0
11541007363293573009,0
553372906105234991,1
2983585453463353332,0
12872088224602103179,1
10021098735527810347,2
16958609831341461822,2
98972502036514538,1
17462643329297558095,1
16564302111674060071,0
15698503408486039296,2
17018720904863751605,0
10601223286261324261,1
17890513356995343639,1
12867677650218702662,1
5339738345189886884,2
8142056153165070235,1
13389833326960567417,1
4038417337979667387,1
3393476156727942595,0
15842552624526021788,2
2876639891471213467,1
8235572924258183117,0
2842619673780766540,0
9524879801727011248,0
13273985968898399481,0
3707694904440876346,1
6138482679273820870,1
11235658033710888299,0
7570030395463678612,1
15362410462397530279,1
15783537275588416444,0
15070755152300667301,1
8600437933170652563,2
13441056680316635176,2
14300921674294822018,2
11547569499892089759,0
9065697378891194345,0
3801465628726563520,1
15560510032382925859,1
4263044038275852535,1
12127088675118519940,0
2507052361179617812,0
7368422137370906560,1
3135336991377720028,0
634647834544386400,2
17591307276204885051,0
5881580744509536353,2
3586391443513230433,1
6155105106425851487,0
15566647135277383879,0
12050342440326377358,0
4458505731489778155,2
16893149872788265345,0
7875748544916139088,2
17215865783776375689,1
7244688407468294579,2
9183554980790011552,0
12501835245042261771,2
3128916182672757446,0
4085146060005314321,0
9208049094321325542,1
10359126304414484129,0
7074339876988516484,2
4697793502655559010,0
18235515785825953255,0
11460519772349339949,0
15033834693463676897,0
13579898131285065947,1
14900568739403306060,2
4338055242391853019,2
5519419591448820916,1
16497916531689243438,0
13420744231331694893,2
14348999322998199314,0
12105708646737488684,2
5759205990153651315,2
7713534195376226904,0
1189085303574860710,0
15673490352528151210,0
4658048064857215348,0
5380549727218258681,0
784335798515947382,0
9732678965114527678,0
14335233932737208490,0
15356512905535678217,1
9699629742799703898,0
17059308993991758326,0
14970226538772393274,0
13524166273111219180,2
3724560564165375184,1
15231928768723558087,2
12887253052430160461,0
4856863777865410160,0
13079625265972202158,0
4099961713122164551,2
10516651554941199715,1
13420401888062901979,2
11970869335193855217,0
12565890859738180642,1
15856588434236571635,2
14413468538310798776,0
50957455410811396,0
4589692477908805164,2
4107771611854220087,2
1887126138003740214,1
13982631587814679149,1
4958431063377532228,1
12526184750923917716,1
13986739452620205925,1
12780446777392686031,1
10556950772356467136,0
2304885540839749767,0
6196497295484016249,1
12803637723902723687,0
17586685181446236670,1
5711162670397056408,0
9527109443678324346,0
3504860749018507474,0
17277773871949382666,0
7212487474581737482,1
7267895597154868166,1
5060033378320618624,1
11963156189146221567,0
14022097574714946164,0
11712266846411627039,0
4234305808579019057,0
17464494195120967800,1
1731499178869891611,0
3796530519030661717,2
18150212762438473845,1
8542864535356891573,0
2711778862615142027,0
12225423671806701932,2
11562425662657682616,0
15440915977449542116,2
11951533215587571920,1
11592662637634795369,2
3319222645596252106,2
6838947590060760367,1
10668179574814814166,1
8404315114963493679,0
1005489725645538138,0
9483694441207662658,2
7345584199240773694,0
17831570563877603340,2
3469130032897523976,2
7439085628696366588,0
13954320474821413800,0
15982752122347113050,0
12510150694794941992,0
16993456581586655465,0
18308030061166149552,1
9036586650931522165,1
7064763544178396861,2
9392863215743522103,0
6658529772518953336,2
9709760483040113779,0
10940519031970318912,0
5685428651029416541,2
561338091601086248,0
1790082640950857485,1
1358589316933444988,2
16038188667066880332,0
2170391421675493402,0
2318199797934537091,0
6006264532072509805,0
788218741853258285,1
7817014923886266945,0
16518534974891955116,1
8953666317697942093,0
5530186998942678613,2
4108601132680974951,0
1097239659049678440,0
16717963194920858997,0
420619112159318436,2
4436573113458801276,0
2882083982270054585,0
10764879095715872124,2
17009290052977120137,0
14355351848695049261,2
16447030824775769841,2
13688320656996168058,0
4349510997468961937,0
1731053683512866787,0
15043432961167781897,1
1294746257144542918,2
4633524784575617245,2
698384748184567726,1
374199968566401119,1
5265222327357020653,1
8257726726806698255,0
6351011568624322019,0
18257786624908285576,1
1868111518003889456,0
1706773013872814998,1
10598991908075449028,1
6211928487928986106,0
4210116495699484126,0
9043511872663923218,1
2299457565786119845,1
1684834956096110777,0
14125858059385236520,2
14662439576458087980,0
14337979854848409605,2
4833480965423951635,0
14299886404990494019,1
4041594022761243876,2
3843013980743062618,0
9905168725150046773,0
13671047253980844431,1
8144145682901255513,2
5580279115986806432,2
17170266034557877882,2
8547555047477186885,0
18117773921272565957,1
10698407609162072272,0
299580987463569742,0
14290134990633745590,0
9130278422635057644,1
3428872621822364771,0
1926226494765869647,0
8560016714075752033,0
4304683160334881259,1
15333929585404837889,0
6291475993739412453,2
7030594795848116627,1
11417639254693101248,0
5807349404297923670,0
10660523630128173861,2
7279508204926656985,0
2385903557622762494,0
6748568777410036006,2
16422842353481547289,1
1359635874907650815,1
7835035326789555526,1
3895967022814487408,0
10284556841003580495,0
7081322098965380447,2
13136992702542136610,0
14032229502777830228,2
645484867022428769,2
645066596174444518,2
1313867169628755739,2
12253903730879164281,1
1654869285984194755,1
1113438636562164829,0
13007218966426635092,0
11980166259528038241,2
2037815531752035466,0
1114998425998476185,1
13166859451412453893,0
16686123183020348850,1
17054516734857528478,0
17332618149047535863,2
9950575981185557944,2
2673968479796390988,1
7660541656414597751,2
12710469051549256100,0
13350751416169739809,1
16089181881954833458,1
14769757232020430657,1
658414701610355673,2
17226224107681379119,0
3340783325912430460,0
16929938682606592885,0
5525401968743882441,1
15660411007451999512,0
9477549362841097929,2
4428045781343080340,1
13786200120111752188,2
2731507118247306677,0
10008953667644624095,1
5743728927207917180,2
1391700813582033115,2
6839656058282620891,0
1566244212045398486,2
14330852303655807028,1
14386464628242414937,0
7983071332794326142,0
6145351607232428223,1
15884725091923826570,0
5475986232315172214,0
9257096028221545403,2
1677415354396381936,2
13252766951735184857,0
8284748231788021211,2
12340547222653929089,2
442350686943536049,0
11164430754145817943,0
14751916849084514217,0
11553270991536773308,0
1723537000260066950,0
11969647227980049450,0
1737447669724306207,0
13589465310994605386,1
2642237390889651760,0
9041804748621427799,0
16524551552728145168,0
12541583538890639571,0
7618855464967213169,1
297517071005751229,0
4171248761809649357,0
13877545556746934998,1
689028180934128150,2
18236149830760804048,1
7478864078945552482,2
6510391381469972440,1
8731322330583591180,0
9071647141358500626,0
15264496549681142866,0
18238605047004693389,0
640999712420315840,0
6571779274329991167,0
17941678941965481220,1
8874937495228710243,1
10606258150949654070,0
4362406995484481731,1
13714182391522301071,0
12786079056886222500,0
3047691916077787102,0
8767223333865719688,2
16349007478076664126,1
16222676838047593028,2
12352661033185580411,1
4355463326355056850,0
17949403884351300053,0
1223484967304113935,0
2834702221135907788,1
9434493141948772079,0
16010940204441399450,1
8681816909018862013,2
17778956824211106127,1
10211226737506706602,2
6518165654472542188,1
7396557032113000933,1
9085921051842140667,1
12078682476336937363,0
9213792720270221135,0
17952957715909200913,0
8894236949232869235,2
14496949443708540637,2
3062332064936423852,1
9923807627330163258,0
17508371260239662183,2
3848651546474368671,0
4339703695220006016,2
8381152033366504036,1
1442785756995148358,2
2694314895293100574,2
6275114081918395426,1
12348815274923748630,2
8831640270822969069,2
18175500661703796928,0
6335757895619461012,2
6296158878526579823,2
2985287722986219079,0
4400412181215056262,1
6183725264622889038,0
17471675621559860995,0
80299657518017821,0
6228816342116232265,0
7331441561502740471,2
141166225235456531,1
1613709173688674006,0
18192481929253483178,2
3206261103063578511,0
13068783140292662181,0
4523319748602501785,2
13128674907785722392,0
5319594665970693937,0
11552940536553773836,1
1043952755544835772,1
2536357891211400007,0
14924976990742195815,0
1746488232351036015,1
5007872245370265370,0
13933571508486944361,2
2390250094044210831,1
16539574471969002868,2
17402069026573957581,0
10917065587400620817,0
13701914340089970620,2
12686910387523702938,0
7924545829117969673,0
8613658941786968055,0
5640878381612828487,2
7083677428097484903,0
2292468569756490886,1
4131625902116525628,0
11938919271088873705,2
9382639961617089968,0
15984197340867566344,2
6974825595863906506,0
8731172224418724855,1
3904355469795610237,1
7265893530603022042,2
16200638131134693274,2
5622938405856830533,1
10947474643006461348,0
7912098558430517875,0
4762278310435713731,0
3396334554527621487,1
15818157193775836157,1
15221596162079781735,0
7381457198101123296,0
11201365912484328650,1
7008121003719563005,0
11644509164357184008,1
36340854221654056,0
9321297773293233089,0
5685838625263746965,1
2587046447061471523,0
7031479472046933919,1
3740358941435560208,2
14275063492643328106,1
12269583555328029002,0
9363318725611982042,1
3133991109222293368,2
6755450507257976842,0
5089099867929937171,2
1396456774793666252,0
6778800464285904527,1
12637926538896482659,0
11297074588425737006,1
5142659174826524368,0
13036074878781293240,0
16677107576943900093,2
7405313261015697862,0
1047128326334902718,2
1715135241228267428,1
11988099675919505481,0
16205260183031135062,2
13803921017107334161,0
14703674026233241511,0
10574098713076692631,1
611882235113849387,1
2755143925183043051,0
10701033888780064758,0
18090036736000532395,1
6547446465441416205,2
15027345704853969672,1
17500702449635325213,0
11972224001508601546,0
5210487588757133748,0
18098671910194313831,1
6633257796738799249,0
16524121403124855302,0
12960901257364106609,2
4592267010616779696,1
2765871820363890578,0
1923617783070752410,0
16963708737189824125,1
1166401873333869864,1
15165112257714304530,0
16819447642653748866,1
14545921729180208164,2
3946338240415415402,0
18117387606094728966,2
3034073715902120930,0
4997180206209798703,2
12986082921178219899,0
9944864993872042196,1
13747492450885081082,0
3316979429982458516,2
6239483050103096360,1
11965067566082439669,0
799206900061520910,0
13369674176340843332,0
1158474933562685932,1
10825561780950384855,0
18017852127777461272,1
12153578032295698763,1
5689658380729472347,1
11921500186989585972,0
11326995633307192648,0
5549025834755399594,1
14427949263685896284,2
14119659802783383125,0
10515819782909530698,1
15735867763188984418,0
14828183493400180546,0
14668862243897262447,0
14134878807112954937,2
9189108847081064447,0
2017742517963293251,0
1630262323336150635,0
15450603616562312914,0
5595730137249792623,1
9510482913582678827,1
7043560481829925655,0
1682049238008901998,2
1768757912378577659,0
4289706490547696882,2
10639009409384540839,0
14975172164921610013,0
9802073275081170566,2
16146535678964407093,0
11624513248022781513,0
12756801611506647614,2
4322932374777317131,0
2205637369879170944,0
11981237704501209129,2
12943513056507061541,0
17201864259601361564,0
12865144105116955233,0
12752964778046657804,0
13703656878649623585,2
14808667037518451181,1
13823504105460748299,0
2069871255077425209,0
1366143751597875880,0
6384128863557184785,0
6697732549618505884,1
10816063759599748634,1
5530048189238494813,2
4448566993681297640,2
17024369844957710816,0
12519837999999880588,1
15331655121414370356,0
8832251751738594605,0
151211345170956837,1
10901253481822228563,1
1322395579777659569,0
3188851682885957721,0
17137411447409137435,2
9533086137631457810,2
6071092088860073740,0
17793693829869129281,2
5671940398211297935,1
7300310301495486593,1
3158427534709244543,0
10732354420350590768,0
12053588729107013879,2
1404574168726043066,1
2314541083270041912,0
8464297031624463896,1
15089340297571866453,1
14300789971813360152,0
9177820381311949953,1
17669033325284885590,2
6896698275493443284,1
6331053071829186517,0
11718457457950649867,1
11907978676505819902,0
16118516759075560116,0
11369349453789302506,2
12306119420341266419,2
5281188118179754579,0
9431223247368342606,1
3068407573895673957,2
2884103913088864226,0
10399975309821641079,1
8467892495537308167,0
6740374024440468803,0
7914824168057662558,0
69711091333254983,1
5279804663785349764,1
10489781430880559857,0
9712036419654940956,1
6205410183461001198,0
16930380397701278512,0
7954721826258791794,0
2181929328124686266,0
11770081677487941668,0
11246050776279999839,0
15515847354519272895,2
6262534514990288738,0
11467067463817954970,0
13672435688437788767,2
11150795147592967181,1
3780708862653915018,0
11900161072209655769,0
7822803960240672330,0
5969857307280807499,0
11621642898363138190,0
8111560442768342763,2
15530311737118066542,2
14997020139216711656,2
15933233181616979023,1
4823225924564903669,2
2015454678473035041,2
8409315083733625394,2
16562909542924852840,1
2469830222181801222,1
9086907313850209175,1
5207795603672039792,0
4378857803291611305,2
10712365664647674655,1
8832290449660624717,0
7785508914232118861,2
3679420010094282308,0
11717720841267574649,1
3105725380470634131,0
10704937328500582886,2
7548090571452017326,0
3793442744527739338,2
2361589883977039038,1
8162629875420880756,1
13246568066094706612,0
11856340525940004755,1
17739501217422005407,0
2309874220770623414,2
10169970416868792673,1
8277488321037607939,0
15875698895759205172,0
4952346438104626397,1
5875875060241453646,1
8379843050231761726,1
13162454203711465512,2
170203233134451514,1
5618830614656495348,0
8008021335460396997,0
6167434353622939589,2
9147662905165106229,2
18244656373108788872,0
4504690305536357057,0
1125744553642342318,0
16133376482732694768,0
1099319355912532118,1
68116005432414941,1
17275403965199409433,0
16870478889385644676,2
3959382950129346698,2
2104388732838917681,0
5504020310185233225,0
15816771855036892664,1
6094314470652986923,2
14232490822960336657,1
10656959479930067532,0
2526713968289868948,0
8447396167390920640,0
8824071971341682459,0
26473700882925293,0
7698399588057513033,0
17897810420068023410,0
10479035626053374129,1
10062975210906836365,1
11147355111111515225,0
15023010532005389987,0
3705704721520235475,0
10483843597542297850,0
2193699286309411881,2
2850144313239570176,1
12637697938263480015,0
17757566637820018067,0
9518476913518850192,2
9357455813304550400,1
11282513982440997712,0
7328103071642722065,0
6640950979557626085,0
1752318648174885394,2
12030187880369385433,1
8396963036478011985,2
12001278225978885250,0
16424401481584230078,2
1356218926744382457,0
13194388379615810214,1
11343612005699429225,0
8616122576235718257,0
12449962125450227834,0
13895522352210021167,2
7237233688392453202,2
793944574187573774,0
628192960608659591,2
5194514623834294200,1
16817709051038235009,1
6660726221827596233,1
17430545950089749283,0
17731890137201829508,0
15544178468674494039,0
14569624021203749922,0
8680832391605174153,0
10010690316402145114,0
12053323393006362438,0
14775429374229960803,0
13038995265522997846,2
16721803923170341810,0
5542382836894985564,0
2830262916269752497,0
12921634050472928054,0
13388438830285403956,2
16781275890432208220,0
4177644753304276541,0
9415996993317135035,0
11667388494100808670,0
3898250098818248007,1
5374781751899648542,1
12968849402040683133,1
11403500999973904698,0
5525333687901043270,0
17717035775812130092,2
539516393981837608,0
1343016228351814696,0
17058465625294051014,1
8765134921492459750,2
15656669515821479341,2
10414103816891448886,0
15762981069551676836,1
581372211951919743,1
14367448782116387415,0
661084342476049087,0
5595250306377978355,0
4496018298473587090,1
1829636183358550815,2
6002825836208275540,0
9625245349616978861,1
14176328272141452135,2
13410532710484940043,1
15462383334932009677,0
16212997806163588494,0
9704151119188219763,1
14512771948866976769,1
10368773808012858644,1
15468383684100222613,0
8163193612663271907,2
10680951428345392655,1
11031937331302228719,0
16443106180957129736,2
7684164423111684325,0
16729722905065671106,0
17431561945913642559,2
7468329687096488036,1
4205288547175760989,0
11644761249257715725,0
5540111085935308834,0
7877516462315321659,2
13185112418037583104,0
12202559435361740885,0
8905146247159435474,1
2835292100343442739,0
14430217357824531027,2
10858747072045298756,0
13358517143353452437,1
9274555720847888484,0
12342808099669059745,0
10852545326603306065,0
17246829251824443755,2
8763649715833049451,0
13513662085330648819,0
3028664430320457546,2
17908708007515264958,0
3037765995028729075,0
4088611245522145531,0
5357903845076701634,2
699103684103062877,1
11915566387909364041,0
4985624946387368917,2
4481066931869813155,0
6571709438524344602,1
12081489904231714561,2
14932426615047862068,0
6579972102120502292,0
1528759547085828402,0
10885669742462766485,1
138986379224281807,0
11383225343449160113,0
5839797008360198390,1
12790328743904215054,0
6165186202247066192,2
10389112835941378563,0
5592410011616450173,0
17140933311051111148,1
5093993132956595314,1
12600657985176496400,0
12781461141667842185,2
4040473209594731283,0
16563356920187083077,0
11759610034246241830,0
12317089783642692309,1
9771496778471938632,2
10548909842897311181,1
663169129064685453,1
647175923871887266,1
5336739391481898382,0
8006441577375219311,0
4009973686956902360,1
14091044430546360466,2
6188978258892846366,2
13040048315766566864,0
6866281381264088565,0
8064741640563230058,1
1474447705146275144,2
5772010954959261083,1
6911840966201673229,0
1437119362375520918,2
11739238679207705774,0
6834032744984564746,1
17496919986975071493,0
16692150319577361114,2
17950250410793306337,2
12189145899320579983,1
14322356856631566396,0
14436402745301314823,0
6785032841038653707,0
5601017065727476029,1
6751948944596909141,0
3564944240270895861,1
4579372096770765848,0
8116855487015734080,0
15282735277641478735,0
16149055490299865066,1
9079045432863810654,0
3410253813734620735,0
6250449584508446915,2
17827569926441075618,2
1624871871135354078,1
14286121812441986086,2
18260093476183272044,0
6895545125714882761,0
17648663487763353220,0
6629917779610244050,0
6730089740496071663,1
12880169662949438812,1
7299567796703074137,1
8358453582493946129,0
14086463140372058969,0
14726056020009301882,2
6451557933883365434,0
1376804039535579267,0
4844035996588415863,0
11931450218714847238,2
698445575055158207,0
8090269811775048679,1
13853159208575739410,0
2824684504187341094,0
15021610873713218320,2
1149062574793813991,0
8250337916804173669,0
9736340058989940039,0
1655375144041417801,0
17865599678118278282,0
658136733558855678,1
14973169958657526661,1
3423829062500229901,0
14359392163167371987,2
12217851991636239000,0
10197899566640716039,0
6146461357029837482,2
9153255243240360178,2
15394377480507950350,2
15780286046023370756,2
6638158745399037422,1
2082924616303423357,1
15579335929859744654,0
13162742522430098610,2
10090025407511685526,2
6938795443291115212,2
2091416104805117470,0
973975038184046227,0
13063350051807826557,1
4124919926158179852,0
3811870107914727349,2
9667062957607731396,2
11163603109323814282,1
13381435971901583193,0
4534410018847115214,1
6328601110650540500,0
11182254530604052813,0
5742737385704803529,0
13948316079615882216,0
3059927731911660397,1
10191077631452710199,1
1165832163097598390,1
2437152593541737255,0
1766643683308167701,1
15574206921040967050,0
14033305205483790287,2
7482533476224647709,0
8468788367780690361,0
4879043084394475216,2
38695443500160437,0
1456669004661913059,1
1941388309053090157,0
7347747678783510135,1
9871640382146445069,0
13758183075410188585,0
2430094944184906006,0
1752781390527617681,0
16750567881173235319,2
12583067661304226206,1
4593136162539045148,0
17009133259069869952,0
18256695310993428015,0
8799838559612750686,1
17538366099467104983,1
15432169825590450754,0
18396094286213431937,0
1389803843595368291,2
2107413800559152771,1
15080624512387786460,0
16582372058675739877,1
11568694142860618502,1
5238594116224012116,0
5873112498523289630,1
9225030507582395202,2
10627103971420668124,1
7152538971691923669,0
16560234963538634622,1
13416940783828297336,0
11934306818567752049,0
17524463512372788072,2
14669739400078539988,2
13104118699869107780,1
14325547187034565209,2
4138921314490288385,0
1228774835701566209,0
914094612129640952,2
10850017079296258236,0
12910870038345519975,1
5972317393732307196,1
9554421662677449362,1
9704644570437990901,1
8053227270956115924,1
11082703092545905747,2
16407838577963094541,2
9747944315360324761,0
11549247159466379219,0
4291698924343438779,0
2430159006142458323,1
726246033151664689,0
10995351087994019783,1
2800883463544716680,2
11691748031411220020,0
13122240490911071319,2
12561038662490601988,2
2859260223766052564,1
10585649730865742696,2
4258279749999888010,2
7510450343413908322,2
18072196161886351956,2
17292322647481351805,1
8897180013165279594,0
16928262996509393746,1
72076641296383565,0
7611952320917725116,2
16521900151591826244,0
15026284516368780823,0
4573907761893052655,1
10926294410331314946,2
7755847446760363713,0
2481416586497430546,0
5147649533683889990,1
2351921364920909962,2
17207386071052130243,0
16474029766021699595,2
11560204788835390355,0
11014921247228425360,0
9041435100800937113,0
16989918735107662369,2
16195703407437147016,2
13628163559708299255,1
17468302432095666135,0
16541258607226251953,2
6312181769855671997,0
1296910548945583155,1
18057266364824017973,1
10187141086394118543,1
9823009665556626578,1
13430278977457279797,0
10269297973881804336,0
15841395567964815124,0
5113573895765206055,0
12359827108841930293,2
15042905109027279419,2
8236631007901881185,0
12826212285818540670,0
16155989411201839346,0
11260588478702135656,0
18441042303715563398,1
5492694436283387359,0
13784869646576798872,1
12599674573273184858,1
10847315267899190188,0
13413819550353635298,1
3670902879453044126,0
2060531715027808055,0
5605086396577305296,0
6447666620009756246,1
7630821295403348849,0
1212798872983684069,0
10475226562626728246,0
16032884842405237052,0
1041802302824948347,1
4636698414250302631,1
4435950913693112358,1
7362016683145957401,2
13987607299967805246,1
11347860572297718950,0
1026695487435028570,2
6518740864174389700,0
5879507975340929706,1
16867473394046016372,0
7506913383638572089,0
4134725528445180725,1
5845636982607857736,1
656544782188532084,0
13453087265823719972,0
8295840431769889643,2
10098415156451631561,1
6455989269373760751,0
976226662349311402,1
972690063146903712,2
16825425949732343728,2
2250323353856352329,0
2974386401465368637,1
10420784128791897046,0
11814672425208114204,0
15133416168075435663,0
5088892969324739252,1
2773923965794471666,1
6702036013118097417,1
12317967616651317759,0
14412063691685266610,0
1392923320303664012,1
7396885188272504773,0
12529569315247825294,0
4722468788176825192,0
8896999763018386470,0
17673412497622831373,0
1873371193976334797,1
14197366374849755153,0
13746789223554414687,0
5214019845718237772,0
16924131647256435587,0
4821133256491661803,0
6527095054697619994,0
17225172438060826485,0
